system:index,NAME,count,imageId,.geo
2015_03_01_0000000000000000002b,Arkansas,95,2015_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_03_01_00000000000000000006,Idaho,39,2015_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_03_01_0000000000000000000c,New Mexico,53,2015_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_03_01_00000000000000000017,Utah,4,2015_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_03_01_0000000000000000001a,Colorado,87,2015_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_03_01_0000000000000000001e,Wyoming,5,2015_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_03_01_00000000000000000027,Nevada,0,2015_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_03_01_0000000000000000002e,Montana,69,2015_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_03_01_00000000000000000037,Arizona,35,2015_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_03_01_0000000000000000000d,California,8,2015_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_03_01_00000000000000000010,Oregon,16,2015_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_03_01_00000000000000000013,Washington,43,2015_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_03_01_0000000000000000001f,Hawaii,0,2015_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_03_01_00000000000000000028,Alaska,0,2015_03_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_00000000000000000022,United States Virgin Islands,0,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_00000000000000000023,Commonwealth of the Northern Mariana Islands,0,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_00000000000000000024,Guam,0,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_00000000000000000029,American Samoa,0,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_00000000000000000031,Puerto Rico,0,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_00000000000000000005,Rhode Island,0,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_00000000000000000007,New Hampshire,0,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_00000000000000000009,Vermont,0,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_0000000000000000000a,Connecticut,0,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_00000000000000000025,Maine,0,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_00000000000000000033,Massachusetts,0,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_0000000000000000000e,New Jersey,0,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_00000000000000000012,Pennsylvania,0,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_00000000000000000026,New York,0,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_00000000000000000002,Illinois,65,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_0000000000000000000f,Wisconsin,3,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_00000000000000000018,Ohio,0,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_0000000000000000002a,Michigan,62,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_00000000000000000030,Indiana,0,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_00000000000000000003,Minnesota,165,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_00000000000000000011,Nebraska,164,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_00000000000000000020,North Dakota,463,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_0000000000000000002d,Missouri,9,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_0000000000000000002f,Kansas,1226,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_00000000000000000032,South Dakota,236,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_00000000000000000036,Iowa,89,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_00000000000000000000,West Virginia,0,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_00000000000000000001,Florida,473,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_00000000000000000004,Maryland,0,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_00000000000000000008,North Carolina,23,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_0000000000000000000b,Delaware,0,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_00000000000000000015,Georgia,65,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_0000000000000000001b,South Carolina,7,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_00000000000000000034,Virginia,5,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_00000000000000000035,District of Columbia,0,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_00000000000000000016,Alabama,15,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_0000000000000000001d,Tennessee,6,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_00000000000000000021,Kentucky,14,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_0000000000000000002c,Mississippi,13,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_00000000000000000014,Louisiana,4,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_00000000000000000019,Texas,0,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_0000000000000000001c,Oklahoma,211,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_0000000000000000002b,Arkansas,30,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_00000000000000000006,Idaho,67,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_0000000000000000000c,New Mexico,24,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_00000000000000000017,Utah,7,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_0000000000000000001a,Colorado,8,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_0000000000000000001e,Wyoming,0,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_00000000000000000027,Nevada,0,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_0000000000000000002e,Montana,479,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_00000000000000000037,Arizona,14,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_0000000000000000000d,California,82,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_00000000000000000010,Oregon,65,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_00000000000000000013,Washington,35,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_0000000000000000001f,Hawaii,0,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_04_01_00000000000000000028,Alaska,0,2015_04_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_00000000000000000022,United States Virgin Islands,0,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_00000000000000000023,Commonwealth of the Northern Mariana Islands,0,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_00000000000000000024,Guam,0,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_00000000000000000029,American Samoa,0,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_00000000000000000031,Puerto Rico,19,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_00000000000000000005,Rhode Island,0,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_00000000000000000007,New Hampshire,0,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_00000000000000000009,Vermont,0,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_0000000000000000000a,Connecticut,0,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_00000000000000000025,Maine,0,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_00000000000000000033,Massachusetts,0,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_0000000000000000000e,New Jersey,0,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_00000000000000000012,Pennsylvania,0,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_00000000000000000026,New York,0,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_00000000000000000002,Illinois,0,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_0000000000000000000f,Wisconsin,22,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_00000000000000000018,Ohio,0,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_0000000000000000002a,Michigan,0,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_00000000000000000030,Indiana,2,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_00000000000000000003,Minnesota,14,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_00000000000000000011,Nebraska,0,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_00000000000000000020,North Dakota,28,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_0000000000000000002d,Missouri,0,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_0000000000000000002f,Kansas,8,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_00000000000000000032,South Dakota,0,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_00000000000000000036,Iowa,0,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_00000000000000000000,West Virginia,0,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_00000000000000000001,Florida,1210,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_00000000000000000004,Maryland,0,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_00000000000000000008,North Carolina,25,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_0000000000000000000b,Delaware,0,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_00000000000000000015,Georgia,134,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_0000000000000000001b,South Carolina,83,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_00000000000000000034,Virginia,0,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_00000000000000000035,District of Columbia,0,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_00000000000000000016,Alabama,64,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_0000000000000000001d,Tennessee,0,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_00000000000000000021,Kentucky,0,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_0000000000000000002c,Mississippi,37,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_00000000000000000014,Louisiana,49,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_00000000000000000019,Texas,14,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_0000000000000000001c,Oklahoma,2,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_0000000000000000002b,Arkansas,6,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_00000000000000000006,Idaho,51,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_0000000000000000000c,New Mexico,2,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_00000000000000000017,Utah,5,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_0000000000000000001a,Colorado,0,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_0000000000000000001e,Wyoming,0,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_00000000000000000027,Nevada,8,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_0000000000000000002e,Montana,23,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_00000000000000000037,Arizona,152,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_0000000000000000000d,California,38,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_00000000000000000010,Oregon,20,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_00000000000000000013,Washington,1,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_0000000000000000001f,Hawaii,0,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_05_01_00000000000000000028,Alaska,31,2015_05_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_00000000000000000022,United States Virgin Islands,0,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_00000000000000000023,Commonwealth of the Northern Mariana Islands,0,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_00000000000000000024,Guam,0,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_00000000000000000029,American Samoa,0,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_00000000000000000031,Puerto Rico,0,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_00000000000000000005,Rhode Island,0,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_00000000000000000007,New Hampshire,0,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_00000000000000000009,Vermont,0,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_0000000000000000000a,Connecticut,0,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_00000000000000000025,Maine,0,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_00000000000000000033,Massachusetts,0,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_0000000000000000000e,New Jersey,0,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_00000000000000000012,Pennsylvania,0,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_00000000000000000026,New York,0,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_00000000000000000002,Illinois,4,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_0000000000000000000f,Wisconsin,0,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_00000000000000000018,Ohio,0,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_0000000000000000002a,Michigan,0,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_00000000000000000030,Indiana,0,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_00000000000000000003,Minnesota,0,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_00000000000000000011,Nebraska,0,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_00000000000000000020,North Dakota,0,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_0000000000000000002d,Missouri,52,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_0000000000000000002f,Kansas,5,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_00000000000000000032,South Dakota,0,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_00000000000000000036,Iowa,0,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_00000000000000000000,West Virginia,0,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_00000000000000000001,Florida,417,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_00000000000000000004,Maryland,0,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_00000000000000000008,North Carolina,16,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_0000000000000000000b,Delaware,0,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_00000000000000000015,Georgia,2,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_0000000000000000001b,South Carolina,13,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_00000000000000000034,Virginia,0,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_00000000000000000035,District of Columbia,0,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_00000000000000000016,Alabama,2,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_0000000000000000001d,Tennessee,1,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_00000000000000000021,Kentucky,0,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_0000000000000000002c,Mississippi,47,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_00000000000000000014,Louisiana,98,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_00000000000000000019,Texas,101,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_0000000000000000001c,Oklahoma,25,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_0000000000000000002b,Arkansas,329,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_00000000000000000006,Idaho,290,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_0000000000000000000c,New Mexico,171,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_00000000000000000017,Utah,0,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_0000000000000000001a,Colorado,14,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_0000000000000000001e,Wyoming,18,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_00000000000000000027,Nevada,9,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_0000000000000000002e,Montana,35,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_00000000000000000037,Arizona,679,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_0000000000000000000d,California,837,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_00000000000000000010,Oregon,453,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_00000000000000000013,Washington,309,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_0000000000000000001f,Hawaii,0,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_06_01_00000000000000000028,Alaska,31879,2015_06_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_00000000000000000022,United States Virgin Islands,2,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_00000000000000000023,Commonwealth of the Northern Mariana Islands,0,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_00000000000000000024,Guam,0,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_00000000000000000029,American Samoa,0,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_00000000000000000031,Puerto Rico,11,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_00000000000000000005,Rhode Island,0,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_00000000000000000007,New Hampshire,0,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_00000000000000000009,Vermont,0,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_0000000000000000000a,Connecticut,0,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_00000000000000000025,Maine,0,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_00000000000000000033,Massachusetts,0,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_0000000000000000000e,New Jersey,0,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_00000000000000000012,Pennsylvania,0,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_00000000000000000026,New York,0,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_00000000000000000002,Illinois,3,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_0000000000000000000f,Wisconsin,0,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_00000000000000000018,Ohio,0,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_0000000000000000002a,Michigan,0,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_00000000000000000030,Indiana,0,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_00000000000000000003,Minnesota,1,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_00000000000000000011,Nebraska,7,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_00000000000000000020,North Dakota,52,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_0000000000000000002d,Missouri,7,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_0000000000000000002f,Kansas,88,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_00000000000000000032,South Dakota,63,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_00000000000000000036,Iowa,0,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_00000000000000000000,West Virginia,0,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_00000000000000000001,Florida,608,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_00000000000000000004,Maryland,0,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_00000000000000000008,North Carolina,14,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_0000000000000000000b,Delaware,0,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_00000000000000000015,Georgia,26,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_0000000000000000001b,South Carolina,3,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_00000000000000000034,Virginia,0,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_00000000000000000035,District of Columbia,0,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_00000000000000000016,Alabama,1,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_0000000000000000001d,Tennessee,3,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_00000000000000000021,Kentucky,0,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_0000000000000000002c,Mississippi,92,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_00000000000000000014,Louisiana,200,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_00000000000000000019,Texas,213,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_0000000000000000001c,Oklahoma,146,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_0000000000000000002b,Arkansas,100,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_00000000000000000006,Idaho,60,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_0000000000000000000c,New Mexico,2,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_00000000000000000017,Utah,2,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_0000000000000000001a,Colorado,4,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_0000000000000000001e,Wyoming,3,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_00000000000000000027,Nevada,5,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_0000000000000000002e,Montana,412,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_00000000000000000037,Arizona,54,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_0000000000000000000d,California,757,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_00000000000000000010,Oregon,337,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_00000000000000000013,Washington,705,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_0000000000000000001f,Hawaii,0,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_07_01_00000000000000000028,Alaska,16848,2015_07_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_08_01_00000000000000000022,United States Virgin Islands,0,2015_08_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_08_01_00000000000000000023,Commonwealth of the Northern Mariana Islands,0,2015_08_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_08_01_00000000000000000024,Guam,0,2015_08_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_08_01_00000000000000000029,American Samoa,0,2015_08_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_08_01_00000000000000000031,Puerto Rico,0,2015_08_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2015_08_01_00000000000000000005,Rhode Island,0,2015_08_01,"{""type"":""MultiPoint"",""coordinates"":[]}"
