system:index,NAME,count,imageId,.geo
2010_08_01_00000000000000000015,Massachusetts,0,2010_08_01,
2010_08_01_00000000000000000016,Michigan,0,2010_08_01,
2010_08_01_00000000000000000017,Minnesota,1,2010_08_01,
2010_08_01_00000000000000000018,Mississippi,3,2010_08_01,
2010_08_01_00000000000000000019,Missouri,1,2010_08_01,
2010_08_01_0000000000000000001a,Montana,356,2010_08_01,
2010_08_01_0000000000000000001b,Nebraska,0,2010_08_01,
2010_08_01_0000000000000000001c,Nevada,27,2010_08_01,
2010_08_01_0000000000000000001d,New Hampshire,0,2010_08_01,
2010_08_01_0000000000000000001e,New Jersey,0,2010_08_01,
2010_08_01_0000000000000000001f,New Mexico,0,2010_08_01,
2010_08_01_00000000000000000020,New York,0,2010_08_01,
2010_08_01_00000000000000000021,North Carolina,0,2010_08_01,
2010_08_01_00000000000000000022,North Dakota,0,2010_08_01,
2010_08_01_00000000000000000023,Ohio,0,2010_08_01,
2010_08_01_00000000000000000024,Oklahoma,143,2010_08_01,
2010_08_01_00000000000000000025,Oregon,297,2010_08_01,
2010_08_01_00000000000000000026,Pennsylvania,0,2010_08_01,
2010_08_01_00000000000000000027,Puerto Rico,0,2010_08_01,
2010_08_01_00000000000000000028,Rhode Island,0,2010_08_01,
2010_08_01_00000000000000000029,South Carolina,0,2010_08_01,
2010_08_01_0000000000000000002a,South Dakota,0,2010_08_01,
2010_08_01_0000000000000000002b,Tennessee,0,2010_08_01,
2010_08_01_0000000000000000002c,Texas,3,2010_08_01,
2010_08_01_0000000000000000002d,Utah,106,2010_08_01,
2010_08_01_0000000000000000002e,Vermont,0,2010_08_01,
2010_08_01_0000000000000000002f,Virgin Islands,0,2010_08_01,
2010_08_01_00000000000000000030,Virginia,0,2010_08_01,
2010_08_01_00000000000000000031,Washington,56,2010_08_01,
2010_08_01_00000000000000000032,West Virginia,0,2010_08_01,
2010_08_01_00000000000000000033,Wisconsin,0,2010_08_01,
2010_08_01_00000000000000000034,Wyoming,25,2010_08_01,
2010_09_01_00000000000000000000,Alabama,0,2010_09_01,
2010_09_01_00000000000000000001,Alaska,697,2010_09_01,
2010_09_01_00000000000000000002,Arizona,63,2010_09_01,
2010_09_01_00000000000000000003,Arkansas,21,2010_09_01,
2010_09_01_00000000000000000004,California,214,2010_09_01,
2010_09_01_00000000000000000005,Colorado,16,2010_09_01,
2010_09_01_00000000000000000006,Connecticut,0,2010_09_01,
2010_09_01_00000000000000000007,Delaware,0,2010_09_01,
2010_09_01_00000000000000000008,District of Columbia,0,2010_09_01,
2010_09_01_00000000000000000009,Florida,0,2010_09_01,
2010_09_01_0000000000000000000a,Georgia,13,2010_09_01,
2010_09_01_0000000000000000000b,Hawaii,0,2010_09_01,
2010_09_01_0000000000000000000c,Idaho,156,2010_09_01,
2010_09_01_0000000000000000000d,Illinois,1,2010_09_01,
2010_09_01_0000000000000000000e,Indiana,0,2010_09_01,
2010_09_01_0000000000000000000f,Iowa,0,2010_09_01,
2010_09_01_00000000000000000010,Kansas,29,2010_09_01,
2010_09_01_00000000000000000011,Kentucky,16,2010_09_01,
2010_09_01_00000000000000000012,Louisiana,27,2010_09_01,
2010_09_01_00000000000000000013,Maine,0,2010_09_01,
2010_09_01_00000000000000000014,Maryland,0,2010_09_01,
2010_09_01_00000000000000000015,Massachusetts,0,2010_09_01,
2010_09_01_00000000000000000016,Michigan,0,2010_09_01,
2010_09_01_00000000000000000017,Minnesota,0,2010_09_01,
2010_09_01_00000000000000000018,Mississippi,15,2010_09_01,
2010_09_01_00000000000000000019,Missouri,2,2010_09_01,
2010_09_01_0000000000000000001a,Montana,29,2010_09_01,
2010_09_01_0000000000000000001b,Nebraska,0,2010_09_01,
2010_09_01_0000000000000000001c,Nevada,30,2010_09_01,
2010_09_01_0000000000000000001d,New Hampshire,0,2010_09_01,
2010_09_01_0000000000000000001e,New Jersey,0,2010_09_01,
2010_09_01_0000000000000000001f,New Mexico,0,2010_09_01,
2010_09_01_00000000000000000020,New York,0,2010_09_01,
2010_09_01_00000000000000000021,North Carolina,2,2010_09_01,
2010_09_01_00000000000000000022,North Dakota,5,2010_09_01,
2010_09_01_00000000000000000023,Ohio,0,2010_09_01,
2010_09_01_00000000000000000024,Oklahoma,3,2010_09_01,
2010_09_01_00000000000000000025,Oregon,132,2010_09_01,
2010_09_01_00000000000000000026,Pennsylvania,0,2010_09_01,
2010_09_01_00000000000000000027,Puerto Rico,0,2010_09_01,
2010_09_01_00000000000000000028,Rhode Island,0,2010_09_01,
2010_09_01_00000000000000000029,South Carolina,0,2010_09_01,
2010_09_01_0000000000000000002a,South Dakota,23,2010_09_01,
2010_09_01_0000000000000000002b,Tennessee,29,2010_09_01,
2010_09_01_0000000000000000002c,Texas,12,2010_09_01,
2010_09_01_0000000000000000002d,Utah,557,2010_09_01,
2010_09_01_0000000000000000002e,Vermont,0,2010_09_01,
2010_09_01_0000000000000000002f,Virgin Islands,0,2010_09_01,
2010_09_01_00000000000000000030,Virginia,0,2010_09_01,
2010_09_01_00000000000000000031,Washington,27,2010_09_01,
2010_09_01_00000000000000000032,West Virginia,0,2010_09_01,
2010_09_01_00000000000000000033,Wisconsin,0,2010_09_01,
2010_09_01_00000000000000000034,Wyoming,163,2010_09_01,
2010_10_01_00000000000000000000,Alabama,0,2010_10_01,
2010_10_01_00000000000000000001,Alaska,6,2010_10_01,
2010_10_01_00000000000000000002,Arizona,23,2010_10_01,
2010_10_01_00000000000000000003,Arkansas,50,2010_10_01,
2010_10_01_00000000000000000004,California,46,2010_10_01,
2010_10_01_00000000000000000005,Colorado,57,2010_10_01,
2010_10_01_00000000000000000006,Connecticut,0,2010_10_01,
2010_10_01_00000000000000000007,Delaware,0,2010_10_01,
2010_10_01_00000000000000000008,District of Columbia,0,2010_10_01,
2010_10_01_00000000000000000009,Florida,35,2010_10_01,
2010_10_01_0000000000000000000a,Georgia,0,2010_10_01,
2010_10_01_0000000000000000000b,Hawaii,0,2010_10_01,
2010_10_01_0000000000000000000c,Idaho,65,2010_10_01,
2010_10_01_0000000000000000000d,Illinois,11,2010_10_01,
2010_10_01_0000000000000000000e,Indiana,17,2010_10_01,
2010_10_01_0000000000000000000f,Iowa,0,2010_10_01,
2010_10_01_00000000000000000010,Kansas,117,2010_10_01,
2010_10_01_00000000000000000011,Kentucky,376,2010_10_01,
2010_10_01_00000000000000000012,Louisiana,151,2010_10_01,
2010_10_01_00000000000000000013,Maine,0,2010_10_01,
2010_10_01_00000000000000000014,Maryland,0,2010_10_01,
2010_10_01_00000000000000000015,Massachusetts,0,2010_10_01,
2010_10_01_00000000000000000016,Michigan,0,2010_10_01,
2010_10_01_00000000000000000017,Minnesota,0,2010_10_01,
2010_10_01_00000000000000000018,Mississippi,89,2010_10_01,
2010_10_01_00000000000000000019,Missouri,841,2010_10_01,
2010_10_01_0000000000000000001a,Montana,8,2010_10_01,
2010_10_01_0000000000000000001b,Nebraska,0,2010_10_01,
2010_10_01_0000000000000000001c,Nevada,14,2010_10_01,
2010_10_01_0000000000000000001d,New Hampshire,0,2010_10_01,
2010_10_01_0000000000000000001e,New Jersey,0,2010_10_01,
2010_10_01_0000000000000000001f,New Mexico,1,2010_10_01,
2010_10_01_00000000000000000020,New York,0,2010_10_01,
2010_10_01_00000000000000000021,North Carolina,7,2010_10_01,
2010_10_01_00000000000000000022,North Dakota,10,2010_10_01,
2010_10_01_00000000000000000023,Ohio,0,2010_10_01,
2010_10_01_00000000000000000024,Oklahoma,14,2010_10_01,
2010_10_01_00000000000000000025,Oregon,155,2010_10_01,
2010_10_01_00000000000000000026,Pennsylvania,0,2010_10_01,
2010_10_01_00000000000000000027,Puerto Rico,0,2010_10_01,
2010_10_01_00000000000000000028,Rhode Island,0,2010_10_01,
2010_10_01_00000000000000000029,South Carolina,0,2010_10_01,
2010_10_01_0000000000000000002a,South Dakota,57,2010_10_01,
2010_10_01_0000000000000000002b,Tennessee,31,2010_10_01,
2010_10_01_0000000000000000002c,Texas,100,2010_10_01,
2010_10_01_0000000000000000002d,Utah,63,2010_10_01,
2010_10_01_0000000000000000002e,Vermont,0,2010_10_01,
2010_10_01_0000000000000000002f,Virgin Islands,0,2010_10_01,
2010_10_01_00000000000000000030,Virginia,13,2010_10_01,
2010_10_01_00000000000000000031,Washington,6,2010_10_01,
2010_10_01_00000000000000000032,West Virginia,54,2010_10_01,
2010_10_01_00000000000000000033,Wisconsin,2,2010_10_01,
2010_10_01_00000000000000000034,Wyoming,81,2010_10_01,
2010_11_01_00000000000000000000,Alabama,19,2010_11_01,
2010_11_01_00000000000000000001,Alaska,0,2010_11_01,
2010_11_01_00000000000000000002,Arizona,18,2010_11_01,
2010_11_01_00000000000000000003,Arkansas,72,2010_11_01,
2010_11_01_00000000000000000004,California,1,2010_11_01,
2010_11_01_00000000000000000005,Colorado,87,2010_11_01,
2010_11_01_00000000000000000006,Connecticut,0,2010_11_01,
2010_11_01_00000000000000000007,Delaware,0,2010_11_01,
2010_11_01_00000000000000000008,District of Columbia,0,2010_11_01,
2010_11_01_00000000000000000009,Florida,84,2010_11_01,
2010_11_01_0000000000000000000a,Georgia,35,2010_11_01,
2010_11_01_0000000000000000000b,Hawaii,0,2010_11_01,
2010_11_01_0000000000000000000c,Idaho,5,2010_11_01,
2010_11_01_0000000000000000000d,Illinois,6,2010_11_01,
2010_11_01_0000000000000000000e,Indiana,9,2010_11_01,
2010_11_01_0000000000000000000f,Iowa,0,2010_11_01,
2010_11_01_00000000000000000010,Kansas,74,2010_11_01,
2010_11_01_00000000000000000011,Kentucky,3,2010_11_01,
2010_11_01_00000000000000000012,Louisiana,23,2010_11_01,
2010_11_01_00000000000000000013,Maine,0,2010_11_01,
2010_11_01_00000000000000000014,Maryland,0,2010_11_01,
2010_11_01_00000000000000000015,Massachusetts,0,2010_11_01,
2010_11_01_00000000000000000016,Michigan,0,2010_11_01,
2010_11_01_00000000000000000017,Minnesota,0,2010_11_01,
2010_11_01_00000000000000000018,Mississippi,32,2010_11_01,
2010_11_01_00000000000000000019,Missouri,27,2010_11_01,
2010_11_01_0000000000000000001a,Montana,1,2010_11_01,
2010_11_01_0000000000000000001b,Nebraska,0,2010_11_01,
2010_11_01_0000000000000000001c,Nevada,0,2010_11_01,
2010_11_01_0000000000000000001d,New Hampshire,0,2010_11_01,
2010_11_01_0000000000000000001e,New Jersey,0,2010_11_01,
2010_11_01_0000000000000000001f,New Mexico,17,2010_11_01,
2010_11_01_00000000000000000020,New York,0,2010_11_01,
2010_11_01_00000000000000000021,North Carolina,19,2010_11_01,
2010_11_01_00000000000000000022,North Dakota,0,2010_11_01,
2010_11_01_00000000000000000023,Ohio,0,2010_11_01,
2010_11_01_00000000000000000024,Oklahoma,2,2010_11_01,
2010_11_01_00000000000000000025,Oregon,69,2010_11_01,
2010_11_01_00000000000000000026,Pennsylvania,0,2010_11_01,
2010_11_01_00000000000000000027,Puerto Rico,0,2010_11_01,
2010_11_01_00000000000000000028,Rhode Island,0,2010_11_01,
2010_11_01_00000000000000000029,South Carolina,0,2010_11_01,
2010_11_01_0000000000000000002a,South Dakota,2,2010_11_01,
2010_11_01_0000000000000000002b,Tennessee,0,2010_11_01,
2010_11_01_0000000000000000002c,Texas,58,2010_11_01,
2010_11_01_0000000000000000002d,Utah,0,2010_11_01,
2010_11_01_0000000000000000002e,Vermont,0,2010_11_01,
2010_11_01_0000000000000000002f,Virgin Islands,0,2010_11_01,
2010_11_01_00000000000000000030,Virginia,0,2010_11_01,
2010_11_01_00000000000000000031,Washington,8,2010_11_01,
2010_11_01_00000000000000000032,West Virginia,0,2010_11_01,
2010_11_01_00000000000000000033,Wisconsin,0,2010_11_01,
2010_11_01_00000000000000000034,Wyoming,0,2010_11_01,
2010_12_01_00000000000000000000,Alabama,0,2010_12_01,
2010_12_01_00000000000000000001,Alaska,0,2010_12_01,
2010_12_01_00000000000000000002,Arizona,0,2010_12_01,
2010_12_01_00000000000000000003,Arkansas,5,2010_12_01,
2010_12_01_00000000000000000004,California,0,2010_12_01,
2010_12_01_00000000000000000005,Colorado,0,2010_12_01,
2010_12_01_00000000000000000006,Connecticut,0,2010_12_01,
2010_12_01_00000000000000000007,Delaware,0,2010_12_01,
2010_12_01_00000000000000000008,District of Columbia,0,2010_12_01,
2010_12_01_00000000000000000009,Florida,83,2010_12_01,
2010_12_01_0000000000000000000a,Georgia,81,2010_12_01,
2010_12_01_0000000000000000000b,Hawaii,0,2010_12_01,
2010_12_01_0000000000000000000c,Idaho,0,2010_12_01,
2010_12_01_0000000000000000000d,Illinois,0,2010_12_01,
2010_12_01_0000000000000000000e,Indiana,0,2010_12_01,
2010_12_01_0000000000000000000f,Iowa,0,2010_12_01,
2010_12_01_00000000000000000010,Kansas,3,2010_12_01,
2010_12_01_00000000000000000011,Kentucky,0,2010_12_01,
2010_12_01_00000000000000000012,Louisiana,10,2010_12_01,
2010_12_01_00000000000000000013,Maine,0,2010_12_01,
2010_12_01_00000000000000000014,Maryland,0,2010_12_01,
2010_12_01_00000000000000000015,Massachusetts,0,2010_12_01,
2010_12_01_00000000000000000016,Michigan,0,2010_12_01,
2010_12_01_00000000000000000017,Minnesota,0,2010_12_01,
2010_12_01_00000000000000000018,Mississippi,27,2010_12_01,
2010_12_01_00000000000000000019,Missouri,0,2010_12_01,
2010_12_01_0000000000000000001a,Montana,0,2010_12_01,
2010_12_01_0000000000000000001b,Nebraska,0,2010_12_01,
2010_12_01_0000000000000000001c,Nevada,0,2010_12_01,
2010_12_01_0000000000000000001d,New Hampshire,0,2010_12_01,
2010_12_01_0000000000000000001e,New Jersey,0,2010_12_01,
2010_12_01_0000000000000000001f,New Mexico,0,2010_12_01,
2010_12_01_00000000000000000020,New York,0,2010_12_01,
2010_12_01_00000000000000000021,North Carolina,6,2010_12_01,
2010_12_01_00000000000000000022,North Dakota,0,2010_12_01,
2010_12_01_00000000000000000023,Ohio,0,2010_12_01,
2010_12_01_00000000000000000024,Oklahoma,24,2010_12_01,
2010_12_01_00000000000000000025,Oregon,0,2010_12_01,
2010_12_01_00000000000000000026,Pennsylvania,0,2010_12_01,
2010_12_01_00000000000000000027,Puerto Rico,52,2010_12_01,
2010_12_01_00000000000000000028,Rhode Island,0,2010_12_01,
2010_12_01_00000000000000000029,South Carolina,0,2010_12_01,
2010_12_01_0000000000000000002a,South Dakota,0,2010_12_01,
2010_12_01_0000000000000000002b,Tennessee,0,2010_12_01,
2010_12_01_0000000000000000002c,Texas,75,2010_12_01,
2010_12_01_0000000000000000002d,Utah,18,2010_12_01,
2010_12_01_0000000000000000002e,Vermont,0,2010_12_01,
2010_12_01_0000000000000000002f,Virgin Islands,0,2010_12_01,
2010_12_01_00000000000000000030,Virginia,0,2010_12_01,
2010_12_01_00000000000000000031,Washington,0,2010_12_01,
2010_12_01_00000000000000000032,West Virginia,0,2010_12_01,
2010_12_01_00000000000000000033,Wisconsin,0,2010_12_01,
2010_12_01_00000000000000000034,Wyoming,0,2010_12_01,
2011_01_01_00000000000000000000,Alabama,4,2011_01_01,
2011_01_01_00000000000000000001,Alaska,0,2011_01_01,
2011_01_01_00000000000000000002,Arizona,236,2011_01_01,
2011_01_01_00000000000000000003,Arkansas,0,2011_01_01,
2011_01_01_00000000000000000004,California,22,2011_01_01,
2011_01_01_00000000000000000005,Colorado,0,2011_01_01,
2011_01_01_00000000000000000006,Connecticut,0,2011_01_01,
2011_01_01_00000000000000000007,Delaware,0,2011_01_01,
2011_01_01_00000000000000000008,District of Columbia,0,2011_01_01,
2011_01_01_00000000000000000009,Florida,189,2011_01_01,
2011_01_01_0000000000000000000a,Georgia,10,2011_01_01,
2011_01_01_0000000000000000000b,Hawaii,0,2011_01_01,
2011_01_01_0000000000000000000c,Idaho,0,2011_01_01,
2011_01_01_0000000000000000000d,Illinois,0,2011_01_01,
2011_01_01_0000000000000000000e,Indiana,0,2011_01_01,
2011_01_01_0000000000000000000f,Iowa,0,2011_01_01,
2011_01_01_00000000000000000010,Kansas,0,2011_01_01,
2011_01_01_00000000000000000011,Kentucky,0,2011_01_01,
2011_01_01_00000000000000000012,Louisiana,11,2011_01_01,
2011_01_01_00000000000000000013,Maine,0,2011_01_01,
2011_01_01_00000000000000000014,Maryland,0,2011_01_01,
2011_01_01_00000000000000000015,Massachusetts,0,2011_01_01,
2011_01_01_00000000000000000016,Michigan,0,2011_01_01,
2011_01_01_00000000000000000017,Minnesota,0,2011_01_01,
2011_01_01_00000000000000000018,Mississippi,55,2011_01_01,
2011_01_01_00000000000000000019,Missouri,0,2011_01_01,
2011_01_01_0000000000000000001a,Montana,0,2011_01_01,
2011_01_01_0000000000000000001b,Nebraska,0,2011_01_01,
2011_01_01_0000000000000000001c,Nevada,0,2011_01_01,
2011_01_01_0000000000000000001d,New Hampshire,0,2011_01_01,
2011_01_01_0000000000000000001e,New Jersey,0,2011_01_01,
2011_01_01_0000000000000000001f,New Mexico,0,2011_01_01,
2011_01_01_00000000000000000020,New York,0,2011_01_01,
2011_01_01_00000000000000000021,North Carolina,8,2011_01_01,
2011_01_01_00000000000000000022,North Dakota,0,2011_01_01,
2011_01_01_00000000000000000023,Ohio,0,2011_01_01,
2011_01_01_00000000000000000024,Oklahoma,20,2011_01_01,
2011_01_01_00000000000000000025,Oregon,0,2011_01_01,
2011_01_01_00000000000000000026,Pennsylvania,0,2011_01_01,
2011_01_01_00000000000000000027,Puerto Rico,10,2011_01_01,
2011_01_01_00000000000000000028,Rhode Island,0,2011_01_01,
2011_01_01_00000000000000000029,South Carolina,16,2011_01_01,
2011_01_01_0000000000000000002a,South Dakota,0,2011_01_01,
2011_01_01_0000000000000000002b,Tennessee,0,2011_01_01,
2011_01_01_0000000000000000002c,Texas,27,2011_01_01,
2011_01_01_0000000000000000002d,Utah,0,2011_01_01,
2011_01_01_0000000000000000002e,Vermont,0,2011_01_01,
2011_01_01_0000000000000000002f,Virgin Islands,0,2011_01_01,
2011_01_01_00000000000000000030,Virginia,0,2011_01_01,
2011_01_01_00000000000000000031,Washington,0,2011_01_01,
2011_01_01_00000000000000000032,West Virginia,0,2011_01_01,
2011_01_01_00000000000000000033,Wisconsin,0,2011_01_01,
2011_01_01_00000000000000000034,Wyoming,0,2011_01_01,
2011_02_01_00000000000000000000,Alabama,95,2011_02_01,
2011_02_01_00000000000000000001,Alaska,0,2011_02_01,
2011_02_01_00000000000000000002,Arizona,25,2011_02_01,
2011_02_01_00000000000000000003,Arkansas,158,2011_02_01,
2011_02_01_00000000000000000004,California,15,2011_02_01,
2011_02_01_00000000000000000005,Colorado,0,2011_02_01,
2011_02_01_00000000000000000006,Connecticut,0,2011_02_01,
2011_02_01_00000000000000000007,Delaware,0,2011_02_01,
2011_02_01_00000000000000000008,District of Columbia,0,2011_02_01,
2011_02_01_00000000000000000009,Florida,535,2011_02_01,
2011_02_01_0000000000000000000a,Georgia,175,2011_02_01,
2011_02_01_0000000000000000000b,Hawaii,0,2011_02_01,
2011_02_01_0000000000000000000c,Idaho,0,2011_02_01,
2011_02_01_0000000000000000000d,Illinois,0,2011_02_01,
2011_02_01_0000000000000000000e,Indiana,0,2011_02_01,
2011_02_01_0000000000000000000f,Iowa,0,2011_02_01,
2011_02_01_00000000000000000010,Kansas,0,2011_02_01,
2011_02_01_00000000000000000011,Kentucky,0,2011_02_01,
2011_02_01_00000000000000000012,Louisiana,153,2011_02_01,
2011_02_01_00000000000000000013,Maine,0,2011_02_01,
2011_02_01_00000000000000000014,Maryland,0,2011_02_01,
2011_02_01_00000000000000000015,Massachusetts,0,2011_02_01,
2011_02_01_00000000000000000016,Michigan,0,2011_02_01,
2011_02_01_00000000000000000017,Minnesota,0,2011_02_01,
2011_02_01_00000000000000000018,Mississippi,176,2011_02_01,
2011_02_01_00000000000000000019,Missouri,0,2011_02_01,
2011_02_01_0000000000000000001a,Montana,0,2011_02_01,
2011_02_01_0000000000000000001b,Nebraska,0,2011_02_01,
2011_02_01_0000000000000000001c,Nevada,0,2011_02_01,
2011_02_01_0000000000000000001d,New Hampshire,0,2011_02_01,
2011_02_01_0000000000000000001e,New Jersey,0,2011_02_01,
2011_02_01_0000000000000000001f,New Mexico,26,2011_02_01,
2011_02_01_00000000000000000020,New York,0,2011_02_01,
2011_02_01_00000000000000000021,North Carolina,225,2011_02_01,
2011_02_01_00000000000000000022,North Dakota,0,2011_02_01,
2011_02_01_00000000000000000023,Ohio,0,2011_02_01,
2011_02_01_00000000000000000024,Oklahoma,172,2011_02_01,
2011_02_01_00000000000000000025,Oregon,0,2011_02_01,
2011_02_01_00000000000000000026,Pennsylvania,0,2011_02_01,
2011_02_01_00000000000000000027,Puerto Rico,36,2011_02_01,
2011_02_01_00000000000000000028,Rhode Island,0,2011_02_01,
2011_02_01_00000000000000000029,South Carolina,101,2011_02_01,
2011_02_01_0000000000000000002a,South Dakota,0,2011_02_01,
2011_02_01_0000000000000000002b,Tennessee,0,2011_02_01,
2011_02_01_0000000000000000002c,Texas,119,2011_02_01,
2011_02_01_0000000000000000002d,Utah,0,2011_02_01,
2011_02_01_0000000000000000002e,Vermont,0,2011_02_01,
2011_02_01_0000000000000000002f,Virgin Islands,0,2011_02_01,
2011_02_01_00000000000000000030,Virginia,134,2011_02_01,
2011_02_01_00000000000000000031,Washington,0,2011_02_01,
2011_02_01_00000000000000000032,West Virginia,0,2011_02_01,
2011_02_01_00000000000000000033,Wisconsin,0,2011_02_01,
2011_02_01_00000000000000000034,Wyoming,0,2011_02_01,
2011_03_01_00000000000000000000,Alabama,80,2011_03_01,
2011_03_01_00000000000000000001,Alaska,0,2011_03_01,
2011_03_01_00000000000000000002,Arizona,235,2011_03_01,
2011_03_01_00000000000000000003,Arkansas,163,2011_03_01,
2011_03_01_00000000000000000004,California,0,2011_03_01,
2011_03_01_00000000000000000005,Colorado,0,2011_03_01,
2011_03_01_00000000000000000006,Connecticut,0,2011_03_01,
2011_03_01_00000000000000000007,Delaware,0,2011_03_01,
2011_03_01_00000000000000000008,District of Columbia,0,2011_03_01,
2011_03_01_00000000000000000009,Florida,283,2011_03_01,
2011_03_01_0000000000000000000a,Georgia,212,2011_03_01,
2011_03_01_0000000000000000000b,Hawaii,0,2011_03_01,
2011_03_01_0000000000000000000c,Idaho,0,2011_03_01,
2011_03_01_0000000000000000000d,Illinois,0,2011_03_01,
2011_03_01_0000000000000000000e,Indiana,0,2011_03_01,
2011_03_01_0000000000000000000f,Iowa,0,2011_03_01,
2011_03_01_00000000000000000010,Kansas,16,2011_03_01,
2011_03_01_00000000000000000011,Kentucky,0,2011_03_01,
2011_03_01_00000000000000000012,Louisiana,60,2011_03_01,
2011_03_01_00000000000000000013,Maine,0,2011_03_01,
2011_03_01_00000000000000000014,Maryland,0,2011_03_01,
2011_03_01_00000000000000000015,Massachusetts,0,2011_03_01,
2011_03_01_00000000000000000016,Michigan,0,2011_03_01,
2011_03_01_00000000000000000017,Minnesota,0,2011_03_01,
2011_03_01_00000000000000000018,Mississippi,19,2011_03_01,
2011_03_01_00000000000000000019,Missouri,130,2011_03_01,
2011_03_01_0000000000000000001a,Montana,0,2011_03_01,
2011_03_01_0000000000000000001b,Nebraska,0,2011_03_01,
2011_03_01_0000000000000000001c,Nevada,2,2011_03_01,
2011_03_01_0000000000000000001d,New Hampshire,0,2011_03_01,
2011_03_01_0000000000000000001e,New Jersey,0,2011_03_01,
2011_03_01_0000000000000000001f,New Mexico,3,2011_03_01,
2011_03_01_00000000000000000020,New York,0,2011_03_01,
2011_03_01_00000000000000000021,North Carolina,218,2011_03_01,
2011_03_01_00000000000000000022,North Dakota,0,2011_03_01,
2011_03_01_00000000000000000023,Ohio,0,2011_03_01,
2011_03_01_00000000000000000024,Oklahoma,9,2011_03_01,
2011_03_01_00000000000000000025,Oregon,0,2011_03_01,
2011_03_01_00000000000000000026,Pennsylvania,0,2011_03_01,
2011_03_01_00000000000000000027,Puerto Rico,0,2011_03_01,
2011_03_01_00000000000000000028,Rhode Island,0,2011_03_01,
2011_03_01_00000000000000000029,South Carolina,201,2011_03_01,
2011_03_01_0000000000000000002a,South Dakota,0,2011_03_01,
2011_03_01_0000000000000000002b,Tennessee,9,2011_03_01,
2011_03_01_0000000000000000002c,Texas,48,2011_03_01,
2011_03_01_0000000000000000002d,Utah,0,2011_03_01,
2011_03_01_0000000000000000002e,Vermont,0,2011_03_01,
2011_03_01_0000000000000000002f,Virgin Islands,0,2011_03_01,
2011_03_01_00000000000000000030,Virginia,3,2011_03_01,
2011_03_01_00000000000000000031,Washington,0,2011_03_01,
2011_03_01_00000000000000000032,West Virginia,0,2011_03_01,
2011_03_01_00000000000000000033,Wisconsin,0,2011_03_01,
2011_03_01_00000000000000000034,Wyoming,0,2011_03_01,
2011_04_01_00000000000000000000,Alabama,0,2011_04_01,
2011_04_01_00000000000000000001,Alaska,0,2011_04_01,
2011_04_01_00000000000000000002,Arizona,137,2011_04_01,
2011_04_01_00000000000000000003,Arkansas,0,2011_04_01,
2011_04_01_00000000000000000004,California,0,2011_04_01,
2011_04_01_00000000000000000005,Colorado,1,2011_04_01,
2011_04_01_00000000000000000006,Connecticut,0,2011_04_01,
2011_04_01_00000000000000000007,Delaware,0,2011_04_01,
2011_04_01_00000000000000000008,District of Columbia,0,2011_04_01,
2011_04_01_00000000000000000009,Florida,407,2011_04_01,
2011_04_01_0000000000000000000a,Georgia,85,2011_04_01,
2011_04_01_0000000000000000000b,Hawaii,0,2011_04_01,
2011_04_01_0000000000000000000c,Idaho,0,2011_04_01,
2011_04_01_0000000000000000000d,Illinois,0,2011_04_01,
2011_04_01_0000000000000000000e,Indiana,0,2011_04_01,
2011_04_01_0000000000000000000f,Iowa,1,2011_04_01,
2011_04_01_00000000000000000010,Kansas,158,2011_04_01,
2011_04_01_00000000000000000011,Kentucky,0,2011_04_01,
2011_04_01_00000000000000000012,Louisiana,28,2011_04_01,
2011_04_01_00000000000000000013,Maine,0,2011_04_01,
2011_04_01_00000000000000000014,Maryland,0,2011_04_01,
2011_04_01_00000000000000000015,Massachusetts,0,2011_04_01,
2011_04_01_00000000000000000016,Michigan,0,2011_04_01,
2011_04_01_00000000000000000017,Minnesota,3,2011_04_01,
2011_04_01_00000000000000000018,Mississippi,0,2011_04_01,
2011_04_01_00000000000000000019,Missouri,61,2011_04_01,
2011_04_01_0000000000000000001a,Montana,0,2011_04_01,
2011_04_01_0000000000000000001b,Nebraska,2,2011_04_01,
2011_04_01_0000000000000000001c,Nevada,0,2011_04_01,
2011_04_01_0000000000000000001d,New Hampshire,0,2011_04_01,
2011_04_01_0000000000000000001e,New Jersey,0,2011_04_01,
2011_04_01_0000000000000000001f,New Mexico,950,2011_04_01,
2011_04_01_00000000000000000020,New York,0,2011_04_01,
2011_04_01_00000000000000000021,North Carolina,5,2011_04_01,
2011_04_01_00000000000000000022,North Dakota,0,2011_04_01,
2011_04_01_00000000000000000023,Ohio,0,2011_04_01,
2011_04_01_00000000000000000024,Oklahoma,34,2011_04_01,
2011_04_01_00000000000000000025,Oregon,76,2011_04_01,
2011_04_01_00000000000000000026,Pennsylvania,0,2011_04_01,
2011_04_01_00000000000000000027,Puerto Rico,0,2011_04_01,
2011_04_01_00000000000000000028,Rhode Island,0,2011_04_01,
2011_04_01_00000000000000000029,South Carolina,76,2011_04_01,
2011_04_01_0000000000000000002a,South Dakota,0,2011_04_01,
2011_04_01_0000000000000000002b,Tennessee,0,2011_04_01,
2011_04_01_0000000000000000002c,Texas,5,2011_04_01,
2011_04_01_0000000000000000002d,Utah,4,2011_04_01,
2011_04_01_0000000000000000002e,Vermont,0,2011_04_01,
2011_04_01_0000000000000000002f,Virgin Islands,0,2011_04_01,
2011_04_01_00000000000000000030,Virginia,0,2011_04_01,
